Title,Category,Auther,Date,Location,Content,URL
२१ जना सङ्क्रमित पुष्टि,स्थानीय,प्रतीक दैनिक,"कार्तिक १२, २०७७",वीरगंज,,https://eprateekdaily.com/2020/10/28/4653
कोरोनाबाट रौतहटमा एकजनाको मृत्यु,स्थानीय,प्रतीक दैनिक,"कार्तिक १३, २०७७",रौतहट,,https://eprateekdaily.com/2020/10/29/4693
स्व चौरसियाको घरमा सातादेखि चुलो बलेको छैन,स्थानीय,प्रतीक दैनिक,"कार्तिक १३, २०७७",वीरगंज,,https://eprateekdaily.com/2020/10/29/4701
प्रहरीले गैरकानूनी तरीकाबाट साइकल बिक्री ग–यो,स्थानीय,प्रतीक दैनिक,"कार्तिक १३, २०७७",पंचगावाँ,,https://eprateekdaily.com/2020/10/29/4682
शुक्रवार सार्वजनिक बिदा,स्थानीय,प्रतीक दैनिक,"कार्तिक १३, २०७७",१३ कात्तिक/रासस    मुख्यमन्त्री लालबाबूराउत गद्दीले इस्लाम धर्मका प्रवत्र्तक पैगम्बर हजरत मोहम्मदको जन्मदिनका अवसरमा बिहीवार सम्पूर्ण इस्लाम धर्मावलम्बी र प्रदेशवासीमा शुभकामना व्यक्त गरेका छन्।    मुख्यमन्त्री तथा मन्त्रिपरिषद् सचिवालयद्वारा आज जारी गरिएको विज्ञप्तिमा प्रदेश र देशलाई शान्ति र अहिंसाको बाटोमा लान पैगम्बरको प्रेरणादायी जीवन र उपदेशले सबैमा प्रेरणा प्रदान गरोस् भन्ने कामना गरिएको छ।    यसैबीच पैगम्बरको जन्मदिनको उपलक्ष्यमा प्रदेश नं २ सरकारले यही कात्तिक १४ गते सार्वजनिक बिदा दिने घोषणा गरेको छ।,,https://eprateekdaily.com/2020/10/29/4691
नकआउट क्रिकेट प्रतियोगिता शुरू,स्थानीय,प्रतीक दैनिक,"कार्तिक १२, २०७७",पर्सागढी,,https://eprateekdaily.com/2020/10/28/4655
एघार दिनमा १९४ वटा दुर्घटनामा २४ जनाको मृत्यु,स्थानीय,प्रतीक दैनिक,"कार्तिक १२, २०७७",निजगढ,,https://eprateekdaily.com/2020/10/28/4658
कबहीगोठ घटनाको विरोधमा कलैयामा प्रदर्शन,स्थानीय,प्रतीक दैनिक,"कार्तिक १३, २०७७",निजगढ,,https://eprateekdaily.com/2020/10/29/4695
चौरसिया हत्या प्रकरणः एक हप्तापछि मुद्दा दर्ता,स्थानीय,प्रतीक दैनिक,"कार्तिक १३, २०७७",वीरगंज,,https://eprateekdaily.com/2020/10/29/4704
"हिउँदे बीउको अभाव, किसानलाई समस्या",स्थानीय,प्रतीक दैनिक,"कार्तिक १२, २०७७",पंचगावाँ,,https://eprateekdaily.com/2020/10/28/4620
चाचान समूहद्वारा चैनपुरमा विद्यालय भवन निर्माण शुरू,स्थानीय,प्रतीक दैनिक,"कार्तिक १२, २०७७",परवानीपुर,,https://eprateekdaily.com/2020/10/28/4636
छठ पबनी ः उद्भव र विस्तार नामक कृति लोकार्पित,स्थानीय,प्रतीक दैनिक,"कार्तिक १२, २०७७",गरुडा,,https://eprateekdaily.com/2020/10/28/4641
पशुमा लम्पी छाला रोगको प्रकोप,स्थानीय,प्रतीक दैनिक,"कार्तिक १२, २०७७",बिरुवागुठी,,https://eprateekdaily.com/2020/10/28/4650
सरकारी गाडीको दुरुपयोग बढ्दो,स्थानीय,प्रतीक दैनिक,"कार्तिक १२, २०७७",पंचगावाँ,,https://eprateekdaily.com/2020/10/28/4634
चौरसियाको हत्याको जाहेरी छिट्टै दर्ता हुन्छ –प्रभु साह,स्थानीय,प्रतीक दैनिक,"कार्तिक १२, २०७७",रौतहट,,https://eprateekdaily.com/2020/10/28/4647
चौरसिया हत्या प्रकरणः जिल्ला प्रशासनमा ज्ञापन,स्थानीय,प्रतीक दैनिक,"कार्तिक १२, २०७७",वीरगंज,,https://eprateekdaily.com/2020/10/28/4626
दोस्रो अन्तर्राष्ट्रिय विमानस्थल क्षेत्रका ५७ हजार ३५० रूखमा नम्बरिङ,स्थानीय,प्रतीक दैनिक,"कार्तिक १२, २०७७",निजगढ,,https://eprateekdaily.com/2020/10/28/4622
ठूला पार्टीले नीतिगत भ्रष्टाचारलाई बढावा दिएको आरोप,स्थानीय,प्रतीक दैनिक,"कार्तिक १२, २०७७",वीरगंज,,https://eprateekdaily.com/2020/10/28/4629
नदीजन्य पदार्थको अवैध उत्खनन जारी,स्थानीय,प्रतीक दैनिक,"कार्तिक १२, २०७७",पंचगावाँ,,https://eprateekdaily.com/2020/10/28/4644
"तीन दिनपछि महिलाको मृत्यु, दुईजना नियन्त्रणमा",स्थानीय,प्रतीक दैनिक,"कार्तिक १२, २०७७",निजगढ,,https://eprateekdaily.com/2020/10/28/4632
सहकार्य र एकताले मधेसको विकास सम्भव –मन्त्री सोनल,स्थानीय,प्रतीक दैनिक,"कार्तिक ११, २०७७",बारा,,https://eprateekdaily.com/2020/10/27/4585
राधेमाईमा ५२ जनाद्वारा रक्तदान,स्थानीय,प्रतीक दैनिक,"कार्तिक ११, २०७७",वीरगंज,,https://eprateekdaily.com/2020/10/27/4577
फल्स ट्याङ्की बनाएर अवैध कारोबार,स्थानीय,प्रतीक दैनिक,"कार्तिक ११, २०७७",वीरगंज,,https://eprateekdaily.com/2020/10/27/4574
बहिरा विद्यालयको उद्घाटन,स्थानीय,प्रतीक दैनिक,"कार्तिक ६, २०७७",वीरगंज,,https://eprateekdaily.com/2020/10/22/4535
"रङ्गपुर चौकीमा भोज, दारु–मासु पनि चल्यो",स्थानीय,प्रतीक दैनिक,"कार्तिक ११, २०७७",वीरगंज,,https://eprateekdaily.com/2020/10/27/4580
सुखचैना माविको भवन निर्माण शुरू,स्थानीय,प्रतीक दैनिक,"कार्तिक ६, २०७७",परवानीपुर,,https://eprateekdaily.com/2020/10/22/4537
सट्टाबाजी गरेको आरोपमा तीनजना पक्राउ,स्थानीय,प्रतीक दैनिक,"कार्तिक ६, २०७७",,"जिप्रका, बाराका प्रवक्ता प्रनाउ गौतम मिश्रले कलैया उपमहानगर–१ राजदेवी टोलस्थित राजुकुमार यादवको घरमा क्रिकेटको सट्टाबाजी भएको सूचनाको आधारमा छापामारी गर्दा घरधनी यादवसहित दीपककुमार सर्राफ, रविदासलाई पक्राउ परेको बताए। उनीहरूबाट विभिन्न बैंकका चेक र नगद रु १ लाख ७७ हजार बरामद भएको उनले बताए।. पक्राउ परेका तीनैजनालाई बारा जिल्ला अदालतमा पेश गरी हिरासतमा राखेर थप अनुसन्धान भइरहेको उनले बताए।",https://eprateekdaily.com/2020/10/22/4530
नेकपा पर्साको शपथग्रहणमा झडप,स्थानीय,प्रतीक दैनिक,"कार्तिक ६, २०७७",वीरगंज,विन्ध्यवासिनी गाउँपालिकामा भएको शपथग्रहण कार्यक्रममा नेकपा पर्साका अध्यक्ष प्रभु हजरा र सचिव विजयमहतो पक्षका कार्यकर्ताबीच झडप भएको थियो।. झडपमा एक दर्जनभन्दा बढी घाइते भएका छन्। जसमध्ये दुईजनाको अवस्था गम्भीर छ। घाइते सबैको नारायणी अस्पतालमा उपचार भइरहेको नारायणी अस्पतालका प्रवक्ता डा अतुलेश चौरसियाले जानकारी दिए।,https://eprateekdaily.com/2020/10/22/4533
दशैसँगै पर्साका ग्रामीण क्षेत्रमा जुवातास बढ्दै,स्थानीय,प्रतीक दैनिक,"कार्तिक ११, २०७७",पंचगावाँ,,https://eprateekdaily.com/2020/10/27/4571
चौरसियाको हत्यारालाई कारबाईको माग गर्दै पाँचौं दिन पनि प्रदर्शन,स्थानीय,प्रतीक दैनिक,"कार्तिक ११, २०७७",वीरगंज,"प्रदर्शनकारीहरूले हत्याराविरुद्ध जाहेरी दर्ता नहुन्जेलसम्म प्रदर्शनलाई निरन्तरता दिने बताए । आजको प्रदर्शनमा नेकपा पर्सा जिल्ला कमिटी सदस्य मनोज चौधरीले पार्टीकै सरकार भएको अवस्थामा कार्यकर्ताको हत्यारालाई कारबाई नहुनु दुःखद भएको बताए । उनले कार्यकर्तालाई न्याय दिलाउनु नसक्ने सरकारले अन्यलाई के गर्दा हुन् भन्ने प्रश्न गरे । उनले हत्यारालाई कारबाई गर्न अग्रसरता देखाउन सरकारसँग आग्रह गरे । प्रदर्शनको क्रममा महिलाहरूले झाडु प्रदर्शन गर्दै प्रहरीलाई मुद्दा दर्ता गर्न आग्रह गरेका थिए । यसैगरी, प्रदर्शनकै क्रममा दिउँसो प्रहरी उपरीक्षक गङ्गा पन्तको पुतला दहन गरिएको थियो ।चौरसियाको यही कात्तिक ७ गते मृत्यु भएको थियो । नेकपाको शपथग्रहण कार्यक्रममा कात्तिक ६ गते दिउँसो पार्टीका दुई पक्षबीच भएको झडपमा घाइते भएकामध्ये चौरसियाको गत ७ गते निधन भएको हो । घटना भएको दिन प्रहरीले सातजनालाई नियन्त्रणमा लिएको थियो । सोही दिन प्रहरीले सातैजनालाई हाजीरी जमानीमाछाडेको भएपनि चौरसियाको मृत्युपश्चात् हनिफ मियाँ, सोखाद्दीन अन्सारी र देवा सहनी गरी तीनजनालाई पक्राउ गरेको थियो ।प्रदर्शनकारीहरूले हत्यामा १२ जनाको सहभागिता रहेको भन्दै किटानी जाहेरी दिएका छन् ।१२ जनामध्ये दुईजना योजनाकार र १० जना प्रत्यक्षरूपमा संलग्न रहेको प्रदर्शनकारीहरूको दाबी छ ।हत्यापश्चात् प्रहरीले जाहेरी दर्ता नगरेपछि सोको विरुद्धमा पूर्वमन्त्री तथा नेकपाका नेता मातृका यादव, सुरेन्द्र पाण्डे, नागेन्द्र चौधरी, रामचन्द्र झालगायत पनि प्रदर्शनमा सहभागी भएका थिए ।नेकपाका अध्यक्ष पुष्पकमल दाहाल प्रचण्डले पनि प्रहरीले जाहेरी दर्ता नगरेकोमा आपत्ति जनाएका छन् । उनले हत्यामा संलग्न दोषीहरूलाई कारबाई गर्न माग गरेका छन्।",https://eprateekdaily.com/2020/10/27/4567
स्वाब नमूना सङ्कलन कम भएपछि पिसिआर परीक्षण बन्द भयो,स्थानीय,प्रतीक दैनिक,"कार्तिक ११, २०७७",वीरगंज,,https://eprateekdaily.com/2020/10/27/4582
रक्तसञ्चार केन्द्रमा रगतको अभाव,स्थानीय,प्रतीक दैनिक,"कार्तिक ६, २०७७",वीरगंज,केन्द्रका प्रमुख उदयराज शर्माले चाडपर्वमा रक्तदान गर्ने संस्थाहरूको सहभागिता पातलिने हुँदा रगतको अभाव हुन सक्ने बताए। अहिले केन्द्रमा तीन/चार दिनका लागि रगत सञ्चित रहेको उनले बताए। सबै समूहका १५० युनिट रगत सञ्चित रहेको र तीन–चार दिन पुग्ने प्रमुख शर्माले बताए।. कोरोना सङ्क्रमण कम भएसँगै पर्सा जिल्लामा अस्पतालहरू सञ्चालनमा आएपछि रगतको माग बढेको छ। अस्पताल खुलेसँगै सुत्केरी र शल्यक्रिया तथा मिर्गौला रोगीको लागि रगतको माग बढिरहेको उनले बताए। अहिले दैनिक ५० पिन्ट रगतको माग रहेको प्रमुख शर्माले बताए। कोरोना सङ्क्रमण बढेको र अस्पताल बन्द भएको बेला दैनिक १५ युनिट रगत खपत थियो। अहिले विशेषतः तीनवटा अस्पतालमा सञ्चालित डायलोसिसका बिरामीहरूका लागि दैनिक १५ युनिट रगत माग हुने गरेको प्रमुख शर्माले बताए। उनले अहिले मासिक प्लाज्मा र प्याकसेलको खपत १२५ पिन्ट भइरहेको बताए।,https://eprateekdaily.com/2020/10/22/4528
राहतबाट वञ्चित गरिएपछि गापा घेराउ,स्थानीय,प्रतीक दैनिक,"कार्तिक ६, २०७७",पंचगावाँ,,https://eprateekdaily.com/2020/10/22/4540
पाँच दिने सस्तो बजार समापन,स्थानीय,प्रतीक दैनिक,"कार्तिक ५, २०७७",जीतपुर,,https://eprateekdaily.com/2020/10/21/4491
एकजना महिलासहित २७ जनाद्वारा रक्तदान,स्थानीय,प्रतीक दैनिक,"कार्तिक ५, २०७७",वीरगंज,,https://eprateekdaily.com/2020/10/21/4487
निजगढमा बढ्दो छ कोरोना सङ्क्रमण,स्थानीय,प्रतीक दैनिक,"कार्तिक ५, २०७७",निजगढ,,https://eprateekdaily.com/2020/10/21/4499
दलित परिवारलाई राहत वितरण,स्थानीय,प्रतीक दैनिक,"कार्तिक ६, २०७७",वीरगंज,"पिस फर दलित फाउन्डेशन नेपाल, पर्साका अध्यक्ष मनोज रामले लकडाउन र निषेधाज्ञाका कारण थुप्रै दलित बेरोजगार भएका र उनीहरूलाई खान समस्या भएकोले खाद्यान्न सहयोग गरेको बताए। ३० किलो चामल, १/१ किलो नून, दाल, १ लिटर तेल ५० जना परिवारलाई सहयोग गरेको अध्यक्ष रामले बताए।. गरीब, विपन्न, मजदूर परिवारलाई राहत वितरण गरेको र उनीहरू राहत पाएर खुशी भएको उनले बताए। मजदूर अशोक रामले अहिलेको समस्यामा रोजगारविहीन भएको र खान समस्या हुँदा राहत पाएको बताए। दलित महिला जगमतिया देवी, लीलावती देवीले दशैंको बेलामा राहत वितरण गरेर असल काम गरेको बताइन्। दैनिक खान समस्या भइरहेको बेला फाउन्डेशनको सहयोग अविस्मरणीय रहने उनले बताइन्।कार्यक्रममा नेपाल रेडक्रस सोसाइटी महुवन उपशाखाका सभापति जदुप्रसाद तेली, फाउन्डेशनका लीलावती देवी, उदम देवी, श्रीकान्ती देवी, संजोग महरा चमारलगायतले राहत वितरणमा सहयोग पु–याएका थिए।",https://eprateekdaily.com/2020/10/22/4526
पर्साको ग्रामीण भेगमा पनि दशैंको उमङ्ग देखिएन,स्थानीय,प्रतीक दैनिक,"कार्तिक ५, २०७७",पंचगावाँ,,https://eprateekdaily.com/2020/10/21/4489
बज्जिका सङ्गमको साधारणसभामा जनगणनाको चर्चा,स्थानीय,प्रतीक दैनिक,"कार्तिक ६, २०७७",गरुडा,"बज्जिका साहित्य सङ्गम रौतहटको पाँचौं वार्षिकोत्सव तथा साधारणसभालाई सम्बोधन गर्दै बज्जिका भाषा विकास परिषद् नेपालका अध्यक्ष शिवचन्द्रप्रसाद साह, बज्जिका पत्रकार समाज नेपालका अध्यक्ष राजुकुमार श्रीवास्तव, बज्जिका शिक्षक प्रतिष्ठान नेपालका अध्यक्ष सफिन्द्रप्रसाद यादव, सर्लाहीका साहित्यकारहरू रामचन्द्र महतो कुशवाहा, रामपवित्र साह, राजेन्द्र ठाकुर, रामाधार पासवान, सङ्गीता सहनी, रेणु गुप्तालगायतले भाषा र साहित्यको विकासका साथै जनगणनामा मातृभाषा बज्जिकाप्रति सचेत रहन आग्रह गरेका थिए। वर्तमान अवस्थामा बज्जिका भाषा र साहित्यको चेतनाको विस्तार सन्तोषजनक रहेको भन्दै थप अध्ययन र अनुसन्धानको आवश्यकता रहे पनि आउँदो जनगणनामा महोत्तरी, सर्लाही, रौतहट र बाराका बज्जिका मातृभाषीलाई अझ बढी सचेत गराउनुपर्ने आवश्यकता औंल्याइएको छ।संस्थाका अध्यक्ष श्याम सहनी चन्द्रांशुको अध्यक्षतामा भएको कार्यक्रममा कोषाध्यक्ष किशुनदयाल यादवले आर्थिक प्रतिवेदन प्रस्तुत गरेका थिए भने बज्जिका भाषाका अभियन्ता साहित्यकार सञ्जय साह मित्रले कार्यक्रम सञ्चालन गर्दै बज्जिका भाषा र साहित्यको अवस्थाबारे प्रकाश पारेका थिए।. मुख्यगरी, सर्लाही र रौतहटमा बोलिने बज्जिका भाषा पूर्वी बारा तथा पश्चिमी महोत्तरीसम्म बोल्ने गरिएको दाबी बज्जिकासेवीहरूले गर्ने गरेका थिए। पछिल्ला दुई राष्ट्रिय जनगणनामा समावेश भएको बज्जिका देशको सातौं ठूलो मातृभाषाको रूपमा रहेको तथ्याङ्कले देखाएको छ।सरकारले मातृभाषा बज्जिकालाई उपेक्षा गरेको आरोप बज्जिका भाषा, साहित्य तथा संस्कृतिको क्षेत्रका बुद्धिजीवीहरूले लगाउने गरेका छन्।",https://eprateekdaily.com/2020/10/22/4521
जीराभवानी गापाका शिक्षकहरू आन्दोलित,स्थानीय,प्रतीक दैनिक,"कार्तिक ५, २०७७",सेढवा,,https://eprateekdaily.com/2020/10/21/4495
तन्नेरी चासोद्वारा साह पुरस्कृत,स्थानीय,प्रतीक दैनिक,"कार्तिक ६, २०७७",वीरगंज,,https://eprateekdaily.com/2020/10/22/4524
आफैं झिंझिया खेलेर प्रोत्साहन गर्दै उपप्रमुख ठाकुर,स्थानीय,प्रतीक दैनिक,"कार्तिक ६, २०७७",गरुडा,"दशैंको घटस्थापनादेखि नवमीको रातसम्म करीब हरेक गाउँमा विभिन्न समूहमा महिलाहरूले प्वालैप्वाल भएको घैंटाभित्र बलेको दियो टाउकोमा राखी गीत गाउँदै नृत्य प्रस्तुत गर्ने गर्दछन्। तराई–मधेसका करीब सबै भाषिक समुदायमा प्रचलित झिंझिया विगत केही दशकदेखि लोप हुँदै साना बालिकाहरूमा सीमित हुँदै गएको छ।. अधिकांश गाउँ तथा बजार क्षेत्रमा झिंझिया हराइसकेको भन्दै विभिन्न क्षेत्रबाट चिन्ता व्यक्त गरिएको छ। मौलिक लोक–सांस्कृतिक गीति लय, मौलिक नृत्य तथा सांस्कृतिक परम्परा रहेको महिलाहरूको सांस्कृतिक उत्सव लोप हुँदै गएकोमा चिन्ता व्यक्त गर्दै सबैतिरबाट प्रोत्साहनको आवश्यकता रहेको रौतहटकी साहित्यकार रेणु गुप्ताको भनाइ छ।. झिंझियाजस्तो लोकसम्पदामा आधुनिक दृष्टिकोणले केही कमीकमजोरी होला तर तिनलाई हटाउँदै झिंझियालाई सन्देशमूलक बनाउन र स्थानीय सरकारले झिंझियालाई बचाउन ठोस योजना बनाएरै पहल गर्नुपर्ने अर्का साहित्यकार किशुनदयाल यादव श्रीकृष्णको भनाइ छ। झिंझिया हराउँदै जानु भनेको मौलिक सामाजिक–सांस्कृतिक लोप हुनु रहेकोले यसको संरक्षण तथा संवद्र्धन गर्न सम्बन्धित निकायको उचित ध्यान जानुपर्ने साहित्यकार श्रीकृष्णको सुझाव छ।. गौर नपाकी उपप्रमुख किरण ठाकुरले झिंझिया संस्कृतिको संवद्र्धनमा जुट्न सबैलाई आह्वान गरेकी छन्। झिंझिया खेल्ने समूहमा आफू पनि सहभागी हुँदै उपप्रमुख ठाकुरले प्रोत्साहन दिएकी छन्। झिंझिया हाम्रो सांस्कृतिक सम्पदा भएकोले यसलाई बचाउन उचित ठानेर झिंझिया खेलेरै प्रोत्साहन दिएको उपप्रमुख ठाकुरको भनाइ छ।. झिंझियालाई कतिपय सांस्कृतिक संस्थाहरूले मञ्चहरूमा प्रदर्शन गरेर संवद्र्धन गर्ने प्रयास गरेका छन्। संस्थाहरूले गरेको प्रयास अपर्याप्त रहेकोले मुख्यरूपमा स्थानीय सरकारले लोकनृत्य झिंझियाको प्रवद्र्धनमा ध्यान दिनुपर्ने बुद्धिजीवीहरूको राय रहेको छ। उपप्रमुख ठाकुरले झिंझिया संरक्षणको लागि अब ठोस कदम चाल्नुपर्ने बेला आइसकेको बताएकी छन्।",https://eprateekdaily.com/2020/10/22/4516
"सडक, फूटपाथ अतिक्रमणमुक्त अभियान शुरु",स्थानीय,प्रतीक दैनिक,"कार्तिक ५, २०७७",वीरगंज,,https://eprateekdaily.com/2020/10/21/4493
धान बालीमा भुसुना कीराको प्रकोप,स्थानीय,प्रतीक दैनिक,"कार्तिक ५, २०७७",सिम्रौनगढ,,https://eprateekdaily.com/2020/10/21/4497
तरकारीको मूल्य आकासियो,स्थानीय,प्रतीक दैनिक,"कार्तिक ६, २०७७",वीरगंज,"वीरगंजका प्याज व्यवसायीले रक्सौलमा प्याजको भाउ प्रतिकिलो भारु ४५ रहेको र चोरबाटो भित्र्याउँदा क्यारियरले भारु १५ प्रतिकिलो लिने गरेको बताए। भारतले प्याज आयातमा रोक लगाएपछि प्याजको भाउ महँगो भएसँगै स्थानीय प्रशासनले थोकमा रु ६५ र खुद्रामा रु ७५ तोकेको थियो। तर अहिले प्रशासनले तोकेको भन्दा दोब्बरी मूल्यमा बिक्री हुँदासमेत प्रशासन मौन छ।. यसैगरी आलुको भाउ पनि आकासिएको छ। डेढ महीनामा आलुको भाउ रु ३० प्रतिकिलोबाट बढेर रु ११० प्रतिकिलो पुगेको छ। नयाँ आलुको दाम बढ्नुमा मकवानपुर, धादिङबाट ल्याउँदा व्यापारीलाई प्रतिकिलो रु १ सय तिर्नुपरेकोले ११० मा खुद्रामा बिक्री भइरहेको व्यवसायीले बताए। पुरानो आलु भने रु ७० प्रतिकिलोमा बिक्री भइरहेको छ। आलु र प्याजसँगै हरियो तरकारी पनि महँगो छ। कोभी, भन्टा, बन्दाकोभी, बोडी, परवलको मूल्य रु सयको हाराहारीमा छ। हरियो तरकारीमा गोलभेडा रु १२० प्रतिकिलो खुद्रा मूल्य छ भने हरियो खुर्सानी रु २५० प्रतिकिलो छ। अहिले सबैभन्दा सस्तो घिरौला छ जसको मूल्य प्रतिकिलो रु ५० छ।",https://eprateekdaily.com/2020/10/22/4519
पाठक पत्र,स्थानीय,प्रतीक दैनिक,"कार्तिक ५, २०७७",उपरोक्त सम्बन्धमा मिति २०७७/०७/४ गते प्रकाशित ‘भगवती स्टीलमा कमिशन खाएर गार्ड नियुक्ति,,https://eprateekdaily.com/2020/10/21/4477
पटेर्वासुगौलीमा नेकाको शुभकामना कार्यक्रम,स्थानीय,प्रतीक दैनिक,"कार्तिक ४, २०७७",पंचगावाँ,,https://eprateekdaily.com/2020/10/20/4446
१९ जनामा कोरोना सङ्क्रमण,स्थानीय,प्रतीक दैनिक,"कार्तिक ५, २०७७",वीरगंज,,https://eprateekdaily.com/2020/10/21/4485
गोनाही नपाको चौथो नगरसभा सम्पन्न,स्थानीय,प्रतीक दैनिक,"कार्तिक ४, २०७७",रौतहट,,https://eprateekdaily.com/2020/10/20/4444
भगवती स्टीलमा कमिशन खाएर गार्ड नियुक्तिदशैं खर्च नदिंदा तीनजनालाई कामबाट हटाइयो,स्थानीय,प्रतीक दैनिक,"कार्तिक ४, २०७७",परवानीपुर,,https://eprateekdaily.com/2020/10/20/4450
किसानको धान खरीद गर्न सहकारीलाई अनुदान,स्थानीय,प्रतीक दैनिक,"कार्तिक ५, २०७७",५ कात्तिक/रासस    सरकारले किसानको धान खरीद गर्नका लागि सहकारीलाई अनुदान प्रदान गर्ने भएको छ। कृषि तथा पशुपक्षी विकास मन्त्रालयले तोकेको मूल्यमा किसानले धानको बजार पाउने व्यवस्थासहित सहकारीलार्ई प्रतिक्विन्टल रु ११२ अनुदान दिने मन्त्रालयका उपसचिव डा गङ्गादत्त आचार्यले बताए।    मन्त्रालयले धानको न्यूनतम समर्थन मूल्यमा धान खरीद र व्यवस्थापन गर्नेसम्बन्धी निर्देशिका,,https://eprateekdaily.com/2020/10/21/4481
१५ किलो गाँजासहित दुर्ईजना पक्राउ,स्थानीय,प्रतीक दैनिक,"कार्तिक ५, २०७७",५ कात्तिक/रासस    लागूऔषध गाँजासहित सर्लाही जिल्लाको लालबन्दीबाट प्रहरीले दुर्ईजनालाई पक्राउ गरेको छ।      लालबन्दी नगरपालिका–१ बागवानी केन्द्रका प्रहरीले प्रदेश २–०–३००१ प ८०६३ नम्बरको मोटरसाइकललाई बुधवार बिहान ४ः३० बजे जाँच गर्दा १५ किलो गाँजासहित हरिवन नगरपालिका–२ डाबरी निवासी २० वर्षीय श्रवण महतो र १९ वर्षीय बद्री महतोलाई पक्राउ गरेको हो।      डाबरीबाट जङ्गलको बाटो हुँदै बागवानी आएपछि उनीहरूलाई प्रहरीले जाँच गर्दा गाँजा फेला परेपछि नियन्त्रणमा लिएको सर्लाहीका प्रहरी प्रवक्ता प्रनाउ मदन कुँवरले जानकारी दिए। प्रहरीले उनीहरूका साथबाट दुर्ई फिट लामो धारिलो हतियार तरबारसमेत बरामद गरेको जिल्ला प्रहरी कार्यालयले जनाएको छ।    यसैबीच,,https://eprateekdaily.com/2020/10/21/4479
कोरोनाले खाँदैछ,स्थानीय,प्रतीक दैनिक,"कार्तिक ५, २०७७",,,https://eprateekdaily.com/2020/10/21/4459
जरिवाना तिरेर लेखनदासहरू रिहा,स्थानीय,प्रतीक दैनिक,"कार्तिक ४, २०७७",वीरगंज,,https://eprateekdaily.com/2020/10/20/4452
स्वच्छता सामग्री वितरण,स्थानीय,प्रतीक दैनिक,"कार्तिक ४, २०७७",पंचगावाँ,,https://eprateekdaily.com/2020/10/20/4448
कृषि सहकारीद्वारा शुभकामना आदानप्रदान,स्थानीय,प्रतीक दैनिक,"कार्तिक ५, २०७७",वीरगंज,,https://eprateekdaily.com/2020/10/21/4483
राष्ट्रपतिले गरिन् रानीपोखरीको उद्घाटन,स्थानीय,प्रतीक दैनिक,"कार्तिक ५, २०७७",५ कात्तिक/रासस    राष्ट्रपति विद्यादेवी भण्डारीले पुनःनिर्मित रानीपोखरीको आज उद्घाटन गरिन्। गोर्खा भूकम्पबाट क्षतिग्रस्त ३५२ वर्ष पुरानो न्हुFपोखरी राष्ट्रिय पुनःनिर्माण प्राधिकरणबाट तयार गरिएको हो। भूकम्प गएको वर्ष विसं २०७२ माघ २ गते राष्ट्रपति भण्डारीले रानीपोखरीबाटै नेपालका सबै क्षतिग्रस्त संरचनाको पुनःनिर्माणको शिलान्यास गरेकी थिइन्।       सो अवसरमा राष्ट्रपति भण्डारीले प्राकृतिक एवं सांस्कृतिक सम्पदाले समृद्ध   प्राचीन सभ्यताको उद्गमस्थल काठमाडौं उपत्यकाको संरक्षण र विकासका निम्ति यो कार्य महत्वपूर्ण कोसेढुङ्गा साबित हुने विश्वास व्यक्त गरेकी छन्।    राष्ट्रपति भण्डारीले “भूकम्पबाट घरबारविहीन सबैलाई घरवासको व्यवस्थासहित पुनःस्थापना गर्नेछौं,,https://eprateekdaily.com/2020/10/21/4475
भीडभाडका साथ झिझिया नृत्य जारी,स्थानीय,प्रतीक दैनिक,"कार्तिक ४, २०७७",जनकपुरधाम,,https://eprateekdaily.com/2020/10/20/4427
